NameToDisplay,Size,Brand,Marketing Group,Category,Stock(Unit1),SaleRate,MRP,Sale Rate Value,'Product',Stock(Unit2),Stock,StockUnit,Unit1,Unit2,Stock Value,IsVirtual,Status,ProdConv1,SellLoose,StockLocation,Rate
Aavali Print-Capri ,M,Aavali,GIRLS WEAR,Capri-Hosiery <,3,365,391,1095,Print-Capri,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Aavali Print-Capri ,XXL,Aavali,GIRLS WEAR,Capri-Hosiery <,2,365,365,730,Print-Capri,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Aavali Print-H-Pant ,XXL,Aavali,GIRLS WEAR,H-Pant-Hosiery <,3,315,335,945,Print-H-Pant,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Aavali Print-H-Pant ,XL,Aavali,GIRLS WEAR,H-Pant-Hosiery <,2,315,335,630,Print-H-Pant,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Aavali Print-Lower ,XL,Aavali,GIRLS WEAR,Lower<,2,425,425,850,Print-Lower,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Aavali Print-Lower ,M,Aavali,GIRLS WEAR,Lower<,1,425,425,425,Print-Lower,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Aayra 10038 ,free,Aayra,GIRLS WEAR,Gown Cottan,1,525,595,525,10038,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Abhijit 1037(VS) ,32,Abhijit,BABA KIDS WEAR,Shirt-Full<,1,660,660,660,1037(VS),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Abhinandan 715,36,Abhinandan,GENTS WEAR,Blazer<,1,3095,3095,3095,715,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Abhinandan 718 ,36,Abhinandan,GENTS WEAR,Blazer<,1,1495,1785,1495,718,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
AC A95(lax) ,free,Ac,GIRLS WEAR,Lower<,2,295,295,590,A95(lax),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Academy 88 3718(DC) ,42,Academy 88,GENTS WEAR,T-Shirt-Half <,1,515,515,515,3718(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Academy 88 3718(DC) ,38,Academy 88,GENTS WEAR,T-Shirt-Half <,1,515,515,515,3718(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 2508(aj) ,24,Active plus,Baby Woolen Wear,WOOLEN TOP<,1,605,605,605,2508(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 2508(aj) ,32,Active plus,Baby Woolen Wear,WOOLEN TOP<,1,685,685,685,2508(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 4182(aj) ,26,Active plus,Baby Woolen Wear,WOOLEN TOP<,1,1020,1020,1020,4182(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 6110(DC) ,36,Active plus,Baby Woolen Wear,P/O+Ponchu<>,1,1365,1365,1365,6110(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 6118(DC) ,32,Active plus,Baby Woolen Wear,P/O+Ponchu<>,1,1360,1360,1360,6118(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 6118(DC) ,30,Active plus,Baby Woolen Wear,P/O+Ponchu<>,1,1330,1330,1330,6118(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 6608(aj) ,24,Active plus,Baby Woolen Wear,Woolen-Set<,1,975,975,975,6608(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 708(aj) ,34,Active plus,Baby Woolen Wear,WOOLEN TOP<,1,725,725,725,708(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 708(aj) ,32,Active plus,Baby Woolen Wear,WOOLEN TOP<,1,705,705,705,708(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 708(aj) ,24,Active plus,Baby Woolen Wear,WOOLEN TOP<,1,630,630,630,708(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 708(aj) ,28,Active plus,Baby Woolen Wear,WOOLEN TOP<,1,670,670,670,708(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 8117(AJ) ,26,Active plus,Baby Woolen Wear,P/O+Ponchu<>,1,1440,1440,1440,8117(AJ),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 901(aj) ,30,Active plus,Baby Woolen Wear,WOOLEN TOP<,1,780,780,780,901(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 901(aj) ,28,Active plus,Baby Woolen Wear,WOOLEN TOP<,1,770,770,770,901(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 901(aj) ,32,Active plus,Baby Woolen Wear,WOOLEN TOP<,1,800,800,800,901(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Active Plus 901(aj) ,26,Active plus,Baby Woolen Wear,WOOLEN TOP<,1,750,750,750,901(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 2523(DC) ,36,Activeboy,Baba Woolen Wear,SuedeP/O-Sarak <>,2,1155,1155,2310,2523(DC),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 2524(DC) ,36,Activeboy,Baba Woolen Wear,SuedeP/O-Sarak <>,1,1235,1235,1235,2524(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 2580(DC) ,32,Activeboy,Baba Woolen Wear,SWEATER<,1,945,1045,945,2580(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 2589(DC) ,32,Activeboy,Baba Woolen Wear,SWEATER<,1,915,1015,915,2589(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 5502(aj) ,34,Activeboy,Baba Woolen Wear,SWEATER<,1,665,665,665,5502(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 5502(aj) ,30,Activeboy,Baba Woolen Wear,SWEATER<,1,645,645,645,5502(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 5511(aj) ,36,Activeboy,Baba Woolen Wear,SWEATER<,2,775,775,1550,5511(aj),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 5512(aj) ,28,Activeboy,Baba Woolen Wear,SWEATER<,1,670,670,670,5512(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 5512(aj) ,26,Activeboy,Baba Woolen Wear,SWEATER<,1,660,660,660,5512(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 5514(aj) ,36,Activeboy,Baba Woolen Wear,SWEATER<,1,735,735,735,5514(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7006A ,26,Activeboy,Baba Woolen Wear,Suede P/O<,2,935,1040,1870,7006A,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7006A ,36,Activeboy,Baba Woolen Wear,Suede P/O<,2,1085,1240,2170,7006A,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7006A ,28,Activeboy,Baba Woolen Wear,Suede P/O<,1,965,1080,965,7006A,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7006A ,32,Activeboy,Baba Woolen Wear,Suede P/O<,2,1025,1160,2050,7006A,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7006A ,30,Activeboy,Baba Woolen Wear,Suede P/O<,1,995,1120,995,7006A,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7014 ,28,Activeboy,Baba Woolen Wear,Suede P/O<,1,980,1090,980,7014,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7014 ,34,Activeboy,Baba Woolen Wear,Suede P/O<,2,1070,1190,2140,7014,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7014 ,30,Activeboy,Baba Woolen Wear,Suede P/O<,1,1010,1120,1010,7014,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7014 ,32,Activeboy,Baba Woolen Wear,Suede P/O<,1,1040,1150,1040,7014,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7033 ,26,Activeboy,Baba Woolen Wear,Suede P/O<,2,985,1095,1970,7033,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7033 ,34,Activeboy,Baba Woolen Wear,Suede P/O<,2,1105,1245,2210,7033,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7033 ,30,Activeboy,Baba Woolen Wear,Suede P/O<,1,1045,1165,1045,7033,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7033 ,28,Activeboy,Baba Woolen Wear,Suede P/O<,2,1015,1125,2030,7033,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7036 ,28,Activeboy,Baba Woolen Wear,Suede P/O<,1,1005,1115,1005,7036,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7036 ,30,Activeboy,Baba Woolen Wear,Suede P/O<,1,1035,1155,1035,7036,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7036 ,26,Activeboy,Baba Woolen Wear,Suede P/O<,1,975,1085,975,7036,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7158 ,36,Activeboy,Baba Woolen Wear,Jacket-Denim<>,2,1725,1925,3450,7158,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7158 ,28,Activeboy,Baba Woolen Wear,Jacket-Denim<>,1,1590,1790,1590,7158,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7158 ,26,Activeboy,Baba Woolen Wear,Jacket-Denim<>,2,1560,1760,3120,7158,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7158 ,24,Activeboy,Baba Woolen Wear,Jacket-Denim<>,1,1530,1730,1530,7158,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7301 ,22,Activeboy,Baba Woolen Wear,SWEATER<,1,855,955,855,7301,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7301 ,34,Activeboy,Baba Woolen Wear,SWEATER<,2,975,1085,1950,7301,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7301 ,36,Activeboy,Baba Woolen Wear,SWEATER<,2,995,1125,1990,7301,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7301 ,26,Activeboy,Baba Woolen Wear,SWEATER<,1,895,995,895,7301,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7301 ,30,Activeboy,Baba Woolen Wear,SWEATER<,2,935,1035,1870,7301,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7301 ,20,Activeboy,Baba Woolen Wear,SWEATER<,1,835,935,835,7301,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7301 ,32,Activeboy,Baba Woolen Wear,SWEATER<,2,955,1065,1910,7301,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7301 ,28,Activeboy,Baba Woolen Wear,SWEATER<,2,915,1015,1830,7301,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7319 ,30,Activeboy,Baba Woolen Wear,SWEATER<,2,920,1020,1840,7319,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7319 ,28,Activeboy,Baba Woolen Wear,SWEATER<,2,900,1000,1800,7319,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7380 ,24,Activeboy,Baba Woolen Wear,SWEATER<,2,925,1025,1850,7380,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7380 ,30,Activeboy,Baba Woolen Wear,SWEATER<,2,985,1095,1970,7380,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7380 ,28,Activeboy,Baba Woolen Wear,SWEATER<,2,965,1075,1930,7380,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7380 ,36,Activeboy,Baba Woolen Wear,SWEATER<,2,1055,1175,2110,7380,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7380 ,20,Activeboy,Baba Woolen Wear,SWEATER<,2,865,965,1730,7380,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7380 ,26,Activeboy,Baba Woolen Wear,SWEATER<,2,945,1055,1890,7380,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7380 ,22,Activeboy,Baba Woolen Wear,SWEATER<,1,895,995,895,7380,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7380 ,34,Activeboy,Baba Woolen Wear,SWEATER<,1,1035,1155,1035,7380,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7380 ,32,Activeboy,Baba Woolen Wear,SWEATER<,3,1015,1125,3045,7380,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7381 ,36,Activeboy,Baba Woolen Wear,SWEATER<,3,1055,1175,3165,7381,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7381 ,28,Activeboy,Baba Woolen Wear,SWEATER<,4,965,1075,3860,7381,4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7381 ,24,Activeboy,Baba Woolen Wear,SWEATER<,2,925,1025,1850,7381,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7381 ,32,Activeboy,Baba Woolen Wear,SWEATER<,1,1015,1125,1015,7381,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7381 ,20,Activeboy,Baba Woolen Wear,SWEATER<,1,865,965,865,7381,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7381 ,30,Activeboy,Baba Woolen Wear,SWEATER<,1,985,1095,985,7381,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7381 ,34,Activeboy,Baba Woolen Wear,SWEATER<,2,1035,1155,2070,7381,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7381 ,26,Activeboy,Baba Woolen Wear,SWEATER<,1,945,1055,945,7381,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7381 ,22,Activeboy,Baba Woolen Wear,SWEATER<,1,895,995,895,7381,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7449 ,28,Activeboy,Baba Woolen Wear,Suede P/O<,1,1000,1110,1000,7449,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7449 ,30,Activeboy,Baba Woolen Wear,Suede P/O<,2,1030,1150,2060,7449,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7449 ,26,Activeboy,Baba Woolen Wear,Suede P/O<,2,970,1080,1940,7449,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7855 ,26,Activeboy,Baba Woolen Wear,Coord set <>,1,1280,1420,1280,7855,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7855 ,34,Activeboy,Baba Woolen Wear,Coord set <>,1,1400,1600,1400,7855,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7855 ,32,Activeboy,Baba Woolen Wear,Coord set <>,3,1370,1560,4110,7855,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7855 ,28,Activeboy,Baba Woolen Wear,Coord set <>,1,1310,1480,1310,7855,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7855 ,30,Activeboy,Baba Woolen Wear,Coord set <>,3,1340,1520,4020,7855,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7857 ,28,Activeboy,Baba Woolen Wear,Coord set <>,1,1315,1470,1315,7857,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7857 ,30,Activeboy,Baba Woolen Wear,Coord set <>,1,1340,1500,1340,7857,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7859 ,34,Activeboy,Baba Woolen Wear,Coord set <>,3,1395,1650,4185,7859,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7859 ,32,Activeboy,Baba Woolen Wear,Coord set <>,1,1365,1600,1365,7859,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7859 ,28,Activeboy,Baba Woolen Wear,Coord set <>,2,1315,1500,2630,7859,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7859 ,36,Activeboy,Baba Woolen Wear,Coord set <>,2,1425,1700,2850,7859,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7859 ,30,Activeboy,Baba Woolen Wear,Coord set <>,2,1340,1550,2680,7859,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ActiveBoy 7890 ,36,Activeboy,Baba Woolen Wear,Track Suit<>,1,1425,1605,1425,7890,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Activerse 4 ,L,Activerse,GENTS WOOLEN ,Suede P/O<,1,680,680,680,4,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Activerse 6002 ,XXL,Activerse,GENTS WOOLEN ,Suede P/O<,1,780,780,780,6002,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Activerse 6002 ,XL,Activerse,GENTS WOOLEN ,Suede P/O<,1,780,780,780,6002,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adda AF0(lax) ,L,Adda,GIRLS WEAR,Top-T-Shirt <,1,240,240,240,AF0(lax),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adda b75(Lax) ,XXL,Adda,GIRLS WEAR,Top-Full<,1,415,415,415,b75(Lax),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ADDICTED 3490 38/40/42/44,44,Addicted,GENTS WEAR,Shirt-Full<,1,720,720,720,3490,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ADDICTED 3505 38/40/42/44,44,Addicted,GENTS WEAR,Shirt-Full<,1,765,765,765,3505,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ADDICTED 3555 38/40/42/44,44,Addicted,GENTS WEAR,Shirt-Full<,1,845,845,845,3555,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ADDICTED 3555 38/40/42/44,40,Addicted,GENTS WEAR,Shirt-Full<,1,845,845,845,3555,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
ADDICTED 3740 ,40,Addicted,GENTS WEAR,Shirt-Full<,1,490,690,490,3740,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adelina 101 ,46,Adelina,GIRLS WOOLEN,Suede P/O<,1,795,795,795,101,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adey 2371 ,30,Adey,GIRLS WEAR,JEANS<,1,640,720,640,2371,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adey 2371 ,28,Adey,GIRLS WEAR,JEANS<,1,640,720,640,2371,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adiboy 1486(DC) ,30,Adiboy,Baba Woolen Wear,Suede P/O<,1,1005,1005,1005,1486(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adiboy 3800(dc) ,36,Adiboy,Baba Woolen Wear,Suede P/O<,1,345,345,345,3800(dc),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas 15001 ,XL,Adidas,GIRLS WOOLEN,Suede P/O<,3,550,550,1650,15001,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas 15001 ,L,Adidas,GIRLS WOOLEN,Suede P/O<,2,550,550,1100,15001,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas 201(SA) ,26,Adidas,BABA KIDS WEAR,Lower-Jogger-Hosiery <,1,395,395,395,201(SA),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas 2104 ,XXL,Adidas,GENTS WEAR,Lower-Sports <,1,499,499,499,2104,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas 3970(atam) ,XXL,Adidas,GENTS WOOLEN ,Suede P/O<,1,630,630,630,3970(atam),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas 3970(atam) ,XL,Adidas,GENTS WOOLEN ,Suede P/O<,2,630,630,1260,3970(atam),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas BIE ,XXL,Adidas,GENTS WEAR,Lower-Sports <,3,590,590,1770,BIE,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas EBe ,L,Adidas,GENTS WEAR,Upper<,4,1045,1045,4180,EBe,4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas EBe ,XL,Adidas,GENTS WEAR,Upper<,2,1045,1045,2090,EBe,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas EBe ,M,Adidas,GENTS WEAR,Upper<,1,1045,1045,1045,EBe,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas IGe ,42,Adidas,GENTS WEAR,Track Suit<>,2,1755,1755,3510,IGe,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas IGe ,40,Adidas,GENTS WEAR,Track Suit<>,1,1755,1755,1755,IGe,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas IGe ,44,Adidas,GENTS WEAR,Track Suit<>,1,1755,1755,1755,IGe,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
adidas LOWER 3500 ,XXL,Adidas,GENTS WEAR,Lower-Sports <,1,719,719,719,LOWER 3500,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adina 1008(aj) ,16,Adina,Baby Woolen Wear,Woolen-Set<,1,930,930,930,1008(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adina 1653(aj) ,16,Adina,Baby Woolen Wear,Woolen-Set<,1,635,635,635,1653(aj),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adina 4306(dc) ,28,Adina,Baby Woolen Wear,WOOLEN TOP<,1,795,795,795,4306(dc),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adina 4306(dc) ,26,Adina,Baby Woolen Wear,WOOLEN TOP<,1,785,785,785,4306(dc),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adina 6316(dc) ,28,Adina,Baby Woolen Wear,WOOLEN TOP<,1,665,665,665,6316(dc),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adina 6316(dc) ,24,Adina,Baby Woolen Wear,WOOLEN TOP<,1,645,645,645,6316(dc),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adina 6316(dc) ,26,Adina,Baby Woolen Wear,WOOLEN TOP<,1,655,655,655,6316(dc),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adina 9306(dc) ,34,Adina,Baby Woolen Wear,WOOLEN TOP<,1,915,915,915,9306(dc),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adio eliminator ,L,Adio,GENTS WEAR,Lower-Hosiery <,1,395,395,395,eliminator,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Adorn 107(DC) 24/26/28,26,Adorn,Baby Woolen Wear,WOOLEN TOP<,1,435,435,435,107(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
aF 31,42,Af,GENTS WEAR,T-Shirt-Half <,1,315,315,315,31,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
A-First 11009(gh) ,26,A-first,BABA KIDS WEAR,Suit-Full<,1,640,640,640,11009(gh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
A-First 12042(gh) ,24,A-first,BABA KIDS WEAR,Suit-Full-Denim <,1,665,665,665,12042(gh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
A-First 12042(gh) ,16,A-first,BABA KIDS WEAR,Suit-Full-Denim <,1,535,535,535,12042(gh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
A-First 12054(gh) ,26,A-first,BABA KIDS WEAR,Suit-Full<,1,700,700,700,12054(gh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
A-First 12054(gh) ,16,A-first,BABA KIDS WEAR,Suit-Full<,1,530,530,530,12054(gh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
A-First 12054(gh) ,22,A-first,BABA KIDS WEAR,Suit-Full<,1,640,640,640,12054(gh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
A-First 12108(gh) ,26,A-first,BABA KIDS WEAR,Suit-Full<,1,695,695,695,12108(gh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
